PBSlen,4.113779796958099
RTlen,10.600030929659551
RT-PBSlen,10.877911383337615
Edit_pos,8.144333486060543
Edit_len,0.556752607527315
RHA_len,7.635612660822197
type_sub,0.4984264986455306
type_ins,0.42410784008487123
type_del,0.4171819359159265
Tm1,64.53908783578338
Tm2,29.94892841233033
Tm2new,31.50236743761715
Tm3,79.8827410326417
Tm4,28.742311837053265
TmD,85.42677786642179
nGCcnt1,2.3872703625127443
nGCcnt2,5.6506758994466075
nGCcnt3,5.936626640319385
fGCcont1,17.472895441697734
fGCcont2,13.773977484665659
fGCcont3,10.944811649138526
MFE3,4.0352820539383805
MFE4,1.6941233406334995
DeepSpCas9_score,19.606957450165545
