PBSlen,10.256937642833822
RTlen,23.161279791054522
RT-PBSlen,33.418217433888344
Edit_pos,12.356839699640876
Edit_len,1.2598759386222658
RHA_len,10.869082598759386
type_sub,0.5406464250734574
type_ins,0.23506366307541626
type_del,0.22428991185112634
Tm1,2.36559407150539
Tm2,46.868733346075174
Tm2new,46.70934712611353
Tm3,-358.04416991625834
Tm4,47.503141312475286
TmD,-404.9129032982179
nGCcnt1,4.819784524975514
nGCcnt2,11.683969964087495
nGCcnt3,16.50375448906301
fGCcont1,47.096011407067614
fGCcont2,51.39065167728369
fGCcont3,49.92248191766905
MFE3,-4.936043095004901
MFE4,-1.4130917401240572
DeepSpCas9_score,42.44389363048611
