PBSlen,4.125547703381769
RTlen,10.606535620994432
RT-PBSlen,10.884092614848907
Edit_pos,8.19161087353042
Edit_len,0.5639758746990352
RHA_len,7.590522175287418
type_sub,0.4985845489240507
type_ins,0.4250411267930762
type_del,0.4175177697285371
Tm1,65.53225077841567
Tm2,29.338379583978693
Tm2new,30.902149379990362
Tm3,79.86868775667891
Tm4,28.27980509957484
TmD,85.36102135966851
nGCcnt1,2.400787181565704
nGCcnt2,5.646668084403942
nGCcnt3,5.928098211937535
fGCcont1,17.526594715469177
fGCcont2,13.454919842128072
fGCcont3,10.756160320082168
MFE3,4.019205866979545
MFE4,1.6660308133463235
DeepSpCas9_score,19.46118189962733
