PBSlen,4.118799804790225
RTlen,10.550261189907108
RT-PBSlen,10.75248498421309
Edit_pos,8.190471583655366
Edit_len,0.5709328909535705
RHA_len,7.482438950617692
type_sub,0.49900900163409473
type_ins,0.42536370382771177
type_del,0.42088270376104936
Tm1,66.70667719079422
Tm2,30.488310808577793
Tm2new,32.33458051145724
Tm3,79.88477406635806
Tm4,29.37308896434675
TmD,85.55434481305147
nGCcnt1,2.3325261411241884
nGCcnt2,5.633417668204931
nGCcnt3,5.822973855045899
fGCcont1,17.11433127379172
fGCcont2,13.368119938858118
fGCcont3,10.416808051978146
MFE3,3.870555560147746
MFE4,1.6313650822686794
DeepSpCas9_score,19.310628048678254
