PBSlen,10.212959304622679
RTlen,22.719083366258396
RT-PBSlen,32.932042670881074
Edit_pos,12.243382062425919
Edit_len,1.269853812722244
RHA_len,10.539312524693797
type_sub,0.5329909126827341
type_ins,0.2370604504148558
type_del,0.2299486369024101
Tm1,0.7119992345835687
Tm2,45.93521259031335
Tm2new,45.75756733694721
Tm3,-358.2197253905569
Tm4,46.59585326208416
TmD,-404.1549380169662
nGCcnt1,4.694587119715528
nGCcnt2,11.419992097984986
nGCcnt3,16.114579217700513
fGCcont1,45.91306079722478
fGCcont2,51.03127194399053
fGCcont3,49.33902071234293
MFE3,-4.63579612801265
MFE4,-1.3027657052548358
DeepSpCas9_score,42.319164736664554
