PBSlen,4.121338942832854
RTlen,10.5281548712627
RT-PBSlen,10.786936748537608
Edit_pos,8.121858691855424
Edit_len,0.559405661890936
RHA_len,7.630810416107496
type_sub,0.4981993207213179
type_ins,0.42337194120346855
type_del,0.4161715421534128
Tm1,65.94204589193471
Tm2,30.009346056490195
Tm2new,31.601730380537212
Tm3,79.88310720008755
Tm4,28.807449476424534
TmD,85.40257876298871
nGCcnt1,2.393070002166071
nGCcnt2,5.65535840628911
nGCcnt3,5.928244791920588
fGCcont1,17.641012336095628
fGCcont2,13.765259905892787
fGCcont3,10.953958204239479
MFE3,4.03131567514437
MFE4,1.6959218194567742
DeepSpCas9_score,19.608410714226302
