PBSlen,10.21131828590121
RTlen,23.039254170755644
RT-PBSlen,33.250572456656855
Edit_pos,12.313379129865881
Edit_len,1.258750408897612
RHA_len,10.78802747791953
type_sub,0.5433431468760223
type_ins,0.23388943408570495
type_del,0.22276741903827282
Tm1,1.6457743538282665
Tm2,46.76310111506618
Tm2new,46.57919518563744
Tm3,-357.8356150364735
Tm4,47.427740628464164
TmD,-404.59871618738674
nGCcnt1,4.808635917566241
nGCcnt2,11.655544651619234
nGCcnt3,16.464180569185476
fGCcont1,47.18416761579656
fGCcont2,51.4903546514622
fGCcont3,50.03344731676818
MFE3,-4.920281321557082
MFE4,-1.4261040235524978
DeepSpCas9_score,42.46437323954566
