PBSlen,4.140765003584815
RTlen,10.758935900990577
RT-PBSlen,11.099131565225363
Edit_pos,8.234911679571304
Edit_len,0.5610078023484039
RHA_len,7.6635869614391074
type_sub,0.4981974540204552
type_ins,0.4247712714859369
type_del,0.41470703608426196
Tm1,65.11044900522425
Tm2,29.155493301205244
Tm2new,30.711436470949515
Tm3,79.87540693032727
Tm4,28.05675311443583
TmD,85.28680469133863
nGCcnt1,2.440094772661447
nGCcnt2,5.677873873303408
nGCcnt3,5.985380087784452
fGCcont1,17.565312416018184
fGCcont2,13.530525329317566
fGCcont3,10.841264613460659
MFE3,4.084123025687139
MFE4,1.6998810933336015
DeepSpCas9_score,19.395225691217757
