PBSlen,10.28125
RTlen,23.38797169811321
RT-PBSlen,33.669221698113205
Edit_pos,12.631485849056604
Edit_len,1.2620872641509433
RHA_len,10.814563679245284
type_sub,0.5445165094339622
type_ins,0.23378537735849056
type_del,0.22169811320754718
Tm1,2.456607549486734
Tm2,47.41525885474599
Tm2new,47.232728226032584
Tm3,-358.468792715094
Tm4,47.959518477989945
TmD,-405.8840516058784
nGCcnt1,4.894752358490566
nGCcnt2,11.794811320754716
nGCcnt3,16.689563679245282
fGCcont1,47.65946313741159
fGCcont2,51.42680144036863
fGCcont3,50.14052923307797
MFE3,-5.047906839622644
MFE4,-1.4729952830188657
DeepSpCas9_score,43.02364682372492
